

		----------------------- VACCINATED RATIO = 0.0 ---------------




		----------------------- K = 1 ---------------


Day 0 	#Susceptible = 9995 	#Infected = 5 (+0) 	#Recovered = 0 (+0)
Day 6 	#Susceptible = 4487 	#Infected = 9 (+4) 	#Recovered = 5504 (+1)
Day 7 	#Susceptible = 4483 	#Infected = 12 (+4) 	#Recovered = 5505 (+1)
Day 8 	#Susceptible = 4479 	#Infected = 16 (+4) 	#Recovered = 5505 (+0)
Day 9 	#Susceptible = 4471 	#Infected = 24 (+8) 	#Recovered = 5505 (+0)
Day 10 	#Susceptible = 4468 	#Infected = 27 (+3) 	#Recovered = 5505 (+0)
Day 11 	#Susceptible = 4461 	#Infected = 32 (+7) 	#Recovered = 5507 (+2)
Day 12 	#Susceptible = 4451 	#Infected = 39 (+10) 	#Recovered = 5510 (+3)
Day 13 	#Susceptible = 4440 	#Infected = 48 (+11) 	#Recovered = 5512 (+2)
Day 14 	#Susceptible = 4407 	#Infected = 80 (+33) 	#Recovered = 5513 (+1)
Day 15 	#Susceptible = 4365 	#Infected = 115 (+42) 	#Recovered = 5520 (+7)
Day 16 	#Susceptible = 4303 	#Infected = 172 (+62) 	#Recovered = 5525 (+5)
Day 17 	#Susceptible = 4199 	#Infected = 262 (+104) 	#Recovered = 5539 (+14)
Day 18 	#Susceptible = 4050 	#Infected = 392 (+149) 	#Recovered = 5558 (+19)
Day 19 	#Susceptible = 3822 	#Infected = 584 (+228) 	#Recovered = 5594 (+36)
Day 20 	#Susceptible = 3558 	#Infected = 801 (+264) 	#Recovered = 5641 (+47)
Day 21 	#Susceptible = 3284 	#Infected = 1022 (+274) 	#Recovered = 5694 (+53)
Day 22 	#Susceptible = 2991 	#Infected = 1249 (+293) 	#Recovered = 5760 (+66)
Day 23 	#Susceptible = 2734 	#Infected = 1415 (+257) 	#Recovered = 5851 (+91)
Day 24 	#Susceptible = 2471 	#Infected = 1590 (+263) 	#Recovered = 5939 (+88)
Day 25 	#Susceptible = 2216 	#Infected = 1722 (+255) 	#Recovered = 6062 (+123)
Day 26 	#Susceptible = 2002 	#Infected = 1806 (+214) 	#Recovered = 6192 (+130)
Day 27 	#Susceptible = 1818 	#Infected = 1847 (+184) 	#Recovered = 6335 (+143)
Day 28 	#Susceptible = 1645 	#Infected = 1877 (+173) 	#Recovered = 6478 (+143)
Day 29 	#Susceptible = 1500 	#Infected = 1895 (+145) 	#Recovered = 6605 (+127)
Day 30 	#Susceptible = 1359 	#Infected = 1917 (+141) 	#Recovered = 6724 (+119)
Day 31 	#Susceptible = 1240 	#Infected = 1915 (+119) 	#Recovered = 6845 (+121)
Day 32 	#Susceptible = 1135 	#Infected = 1909 (+105) 	#Recovered = 6956 (+111)
Day 33 	#Susceptible = 1059 	#Infected = 1847 (+76) 	#Recovered = 7094 (+138)
Day 34 	#Susceptible = 983 	#Infected = 1791 (+76) 	#Recovered = 7226 (+132)
Day 35 	#Susceptible = 922 	#Infected = 1723 (+61) 	#Recovered = 7355 (+129)
Day 36 	#Susceptible = 862 	#Infected = 1676 (+60) 	#Recovered = 7462 (+107)
Day 37 	#Susceptible = 817 	#Infected = 1587 (+45) 	#Recovered = 7596 (+134)
Day 38 	#Susceptible = 785 	#Infected = 1491 (+32) 	#Recovered = 7724 (+128)
Day 39 	#Susceptible = 748 	#Infected = 1419 (+37) 	#Recovered = 7833 (+109)
Day 40 	#Susceptible = 712 	#Infected = 1363 (+36) 	#Recovered = 7925 (+92)
Day 41 	#Susceptible = 680 	#Infected = 1313 (+32) 	#Recovered = 8007 (+82)
Day 42 	#Susceptible = 659 	#Infected = 1260 (+21) 	#Recovered = 8081 (+74)
Day 43 	#Susceptible = 624 	#Infected = 1212 (+35) 	#Recovered = 8164 (+83)
Day 44 	#Susceptible = 603 	#Infected = 1141 (+21) 	#Recovered = 8256 (+92)
Day 45 	#Susceptible = 586 	#Infected = 1082 (+17) 	#Recovered = 8332 (+76)
Day 46 	#Susceptible = 570 	#Infected = 1017 (+16) 	#Recovered = 8413 (+81)
Day 47 	#Susceptible = 557 	#Infected = 950 (+13) 	#Recovered = 8493 (+80)
Day 48 	#Susceptible = 547 	#Infected = 877 (+10) 	#Recovered = 8576 (+83)
Day 49 	#Susceptible = 530 	#Infected = 829 (+17) 	#Recovered = 8641 (+65)
Day 50 	#Susceptible = 521 	#Infected = 775 (+9) 	#Recovered = 8704 (+63)
Day 51 	#Susceptible = 511 	#Infected = 736 (+10) 	#Recovered = 8753 (+49)
Day 52 	#Susceptible = 504 	#Infected = 695 (+7) 	#Recovered = 8801 (+48)
Day 53 	#Susceptible = 498 	#Infected = 659 (+6) 	#Recovered = 8843 (+42)
Day 54 	#Susceptible = 487 	#Infected = 611 (+11) 	#Recovered = 8902 (+59)
Day 55 	#Susceptible = 483 	#Infected = 574 (+4) 	#Recovered = 8943 (+41)
Day 56 	#Susceptible = 481 	#Infected = 529 (+2) 	#Recovered = 8990 (+47)
Day 57 	#Susceptible = 478 	#Infected = 483 (+3) 	#Recovered = 9039 (+49)
Day 58 	#Susceptible = 474 	#Infected = 458 (+4) 	#Recovered = 9068 (+29)
Day 59 	#Susceptible = 472 	#Infected = 428 (+2) 	#Recovered = 9100 (+32)
Day 60 	#Susceptible = 471 	#Infected = 393 (+1) 	#Recovered = 9136 (+36)
Day 61 	#Susceptible = 469 	#Infected = 367 (+2) 	#Recovered = 9164 (+28)
Day 62 	#Susceptible = 467 	#Infected = 343 (+2) 	#Recovered = 9190 (+26)
Day 63 	#Susceptible = 466 	#Infected = 315 (+1) 	#Recovered = 9219 (+29)
Day 64 	#Susceptible = 466 	#Infected = 296 (+0) 	#Recovered = 9238 (+19)
Day 65 	#Susceptible = 464 	#Infected = 281 (+2) 	#Recovered = 9255 (+17)
Day 66 	#Susceptible = 462 	#Infected = 267 (+2) 	#Recovered = 9271 (+16)
Day 67 	#Susceptible = 462 	#Infected = 256 (+0) 	#Recovered = 9282 (+11)
Day 68 	#Susceptible = 461 	#Infected = 245 (+1) 	#Recovered = 9294 (+12)
Day 69 	#Susceptible = 459 	#Infected = 234 (+2) 	#Recovered = 9307 (+13)
Day 70 	#Susceptible = 455 	#Infected = 210 (+4) 	#Recovered = 9335 (+28)
Day 71 	#Susceptible = 454 	#Infected = 196 (+1) 	#Recovered = 9350 (+15)
Day 72 	#Susceptible = 454 	#Infected = 181 (+0) 	#Recovered = 9365 (+15)
Day 73 	#Susceptible = 453 	#Infected = 165 (+1) 	#Recovered = 9382 (+17)
Day 74 	#Susceptible = 452 	#Infected = 153 (+1) 	#Recovered = 9395 (+13)
Day 75 	#Susceptible = 452 	#Infected = 145 (+0) 	#Recovered = 9403 (+8)
Day 76 	#Susceptible = 450 	#Infected = 133 (+2) 	#Recovered = 9417 (+14)
Day 77 	#Susceptible = 450 	#Infected = 120 (+0) 	#Recovered = 9430 (+13)
Day 78 	#Susceptible = 450 	#Infected = 110 (+0) 	#Recovered = 9440 (+10)
Day 79 	#Susceptible = 450 	#Infected = 102 (+0) 	#Recovered = 9448 (+8)
Day 80 	#Susceptible = 449 	#Infected = 92 (+1) 	#Recovered = 9459 (+11)
Day 81 	#Susceptible = 449 	#Infected = 82 (+0) 	#Recovered = 9469 (+10)
Day 82 	#Susceptible = 449 	#Infected = 77 (+0) 	#Recovered = 9474 (+5)
Day 83 	#Susceptible = 449 	#Infected = 71 (+0) 	#Recovered = 9480 (+6)
Day 84 	#Susceptible = 449 	#Infected = 67 (+0) 	#Recovered = 9484 (+4)
Day 85 	#Susceptible = 449 	#Infected = 62 (+0) 	#Recovered = 9489 (+5)
Day 86 	#Susceptible = 449 	#Infected = 57 (+0) 	#Recovered = 9494 (+5)
Day 87 	#Susceptible = 448 	#Infected = 55 (+1) 	#Recovered = 9497 (+3)
Day 88 	#Susceptible = 448 	#Infected = 52 (+0) 	#Recovered = 9500 (+3)
Day 89 	#Susceptible = 448 	#Infected = 52 (+0) 	#Recovered = 9500 (+0)
Day 90 	#Susceptible = 448 	#Infected = 49 (+0) 	#Recovered = 9503 (+3)
Day 91 	#Susceptible = 448 	#Infected = 47 (+0) 	#Recovered = 9505 (+2)
Day 92 	#Susceptible = 448 	#Infected = 45 (+0) 	#Recovered = 9507 (+2)
Day 93 	#Susceptible = 447 	#Infected = 44 (+1) 	#Recovered = 9509 (+2)
Day 94 	#Susceptible = 447 	#Infected = 43 (+0) 	#Recovered = 9510 (+1)
Day 95 	#Susceptible = 447 	#Infected = 42 (+0) 	#Recovered = 9511 (+1)
Day 96 	#Susceptible = 446 	#Infected = 40 (+1) 	#Recovered = 9514 (+3)
Day 97 	#Susceptible = 445 	#Infected = 38 (+1) 	#Recovered = 9517 (+3)
Day 98 	#Susceptible = 445 	#Infected = 37 (+0) 	#Recovered = 9518 (+1)
Day 99 	#Susceptible = 445 	#Infected = 34 (+0) 	#Recovered = 9521 (+3)
Day 100 	#Susceptible = 445 	#Infected = 31 (+0) 	#Recovered = 9524 (+3)
Day 101 	#Susceptible = 443 	#Infected = 32 (+2) 	#Recovered = 9525 (+1)
Day 102 	#Susceptible = 443 	#Infected = 31 (+0) 	#Recovered = 9526 (+1)
Day 103 	#Susceptible = 443 	#Infected = 30 (+0) 	#Recovered = 9527 (+1)
Day 104 	#Susceptible = 443 	#Infected = 28 (+0) 	#Recovered = 9529 (+2)
Day 105 	#Susceptible = 443 	#Infected = 28 (+0) 	#Recovered = 9529 (+0)
Day 106 	#Susceptible = 443 	#Infected = 28 (+0) 	#Recovered = 9529 (+0)
Day 107 	#Susceptible = 443 	#Infected = 27 (+0) 	#Recovered = 9530 (+1)
Day 108 	#Susceptible = 443 	#Infected = 24 (+0) 	#Recovered = 9533 (+3)
Day 109 	#Susceptible = 443 	#Infected = 21 (+0) 	#Recovered = 9536 (+3)
Day 110 	#Susceptible = 443 	#Infected = 19 (+0) 	#Recovered = 9538 (+2)
Day 111 	#Susceptible = 442 	#Infected = 16 (+1) 	#Recovered = 9542 (+4)
Day 112 	#Susceptible = 442 	#Infected = 14 (+0) 	#Recovered = 9544 (+2)
Day 113 	#Susceptible = 442 	#Infected = 13 (+0) 	#Recovered = 9545 (+1)
Day 114 	#Susceptible = 442 	#Infected = 11 (+0) 	#Recovered = 9547 (+2)
Day 115 	#Susceptible = 442 	#Infected = 11 (+0) 	#Recovered = 9547 (+0)
Day 116 	#Susceptible = 442 	#Infected = 10 (+0) 	#Recovered = 9548 (+1)
Day 117 	#Susceptible = 442 	#Infected = 8 (+0) 	#Recovered = 9550 (+2)
Day 118 	#Susceptible = 442 	#Infected = 8 (+0) 	#Recovered = 9550 (+0)
Day 119 	#Susceptible = 442 	#Infected = 8 (+0) 	#Recovered = 9550 (+0)
Day 120 	#Susceptible = 442 	#Infected = 8 (+0) 	#Recovered = 9550 (+0)
Day 121 	#Susceptible = 442 	#Infected = 6 (+0) 	#Recovered = 9552 (+2)
Day 122 	#Susceptible = 442 	#Infected = 6 (+0) 	#Recovered = 9552 (+0)
Day 123 	#Susceptible = 442 	#Infected = 6 (+0) 	#Recovered = 9552 (+0)
Day 124 	#Susceptible = 442 	#Infected = 6 (+0) 	#Recovered = 9552 (+0)
Day 125 	#Susceptible = 442 	#Infected = 5 (+0) 	#Recovered = 9553 (+1)
Day 126 	#Susceptible = 442 	#Infected = 5 (+0) 	#Recovered = 9553 (+0)
Day 127 	#Susceptible = 442 	#Infected = 4 (+0) 	#Recovered = 9554 (+1)
Day 128 	#Susceptible = 442 	#Infected = 4 (+0) 	#Recovered = 9554 (+0)
Day 129 	#Susceptible = 442 	#Infected = 4 (+0) 	#Recovered = 9554 (+0)
Day 130 	#Susceptible = 442 	#Infected = 4 (+0) 	#Recovered = 9554 (+0)
Day 131 	#Susceptible = 442 	#Infected = 4 (+0) 	#Recovered = 9554 (+0)
Day 132 	#Susceptible = 442 	#Infected = 4 (+0) 	#Recovered = 9554 (+0)
Day 133 	#Susceptible = 442 	#Infected = 3 (+0) 	#Recovered = 9555 (+1)
Day 134 	#Susceptible = 442 	#Infected = 3 (+0) 	#Recovered = 9555 (+0)
Day 135 	#Susceptible = 442 	#Infected = 3 (+0) 	#Recovered = 9555 (+0)
Day 136 	#Susceptible = 442 	#Infected = 3 (+0) 	#Recovered = 9555 (+0)
Day 137 	#Susceptible = 442 	#Infected = 3 (+0) 	#Recovered = 9555 (+0)
Day 138 	#Susceptible = 442 	#Infected = 3 (+0) 	#Recovered = 9555 (+0)
Day 139 	#Susceptible = 442 	#Infected = 2 (+0) 	#Recovered = 9556 (+1)
Day 140 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+1)
Day 141 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 142 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 143 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 144 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 145 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 146 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 147 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 148 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 149 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 150 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 151 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 152 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 153 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 154 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 155 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 156 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 157 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 158 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 159 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 160 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 161 	#Susceptible = 442 	#Infected = 1 (+0) 	#Recovered = 9557 (+0)
Day 162 	#Susceptible = 442 	#Infected = 0 (+0) 	#Recovered = 9558 (+1)


		----------------------- K = 9 ---------------


Day 0 	#Susceptible = 4495 	#Infected = 5 (+0) 	#Recovered = 5500 (+0)
Day 1 	#Susceptible = 4493 	#Infected = 7 (+2) 	#Recovered = 5500 (+0)
Day 2 	#Susceptible = 4490 	#Infected = 9 (+3) 	#Recovered = 5501 (+1)
Day 3 	#Susceptible = 4488 	#Infected = 11 (+2) 	#Recovered = 5501 (+0)
Day 4 	#Susceptible = 4487 	#Infected = 12 (+1) 	#Recovered = 5501 (+0)
Day 5 	#Susceptible = 4484 	#Infected = 14 (+3) 	#Recovered = 5502 (+1)
Day 6 	#Susceptible = 4478 	#Infected = 20 (+6) 	#Recovered = 5502 (+0)
Day 7 	#Susceptible = 4465 	#Infected = 32 (+13) 	#Recovered = 5503 (+1)
Day 8 	#Susceptible = 4445 	#Infected = 49 (+20) 	#Recovered = 5506 (+3)
Day 9 	#Susceptible = 4418 	#Infected = 73 (+27) 	#Recovered = 5509 (+3)
Day 10 	#Susceptible = 4379 	#Infected = 108 (+39) 	#Recovered = 5513 (+4)
Day 11 	#Susceptible = 4325 	#Infected = 156 (+54) 	#Recovered = 5519 (+6)
Day 12 	#Susceptible = 4226 	#Infected = 245 (+99) 	#Recovered = 5529 (+10)
Day 13 	#Susceptible = 4097 	#Infected = 361 (+129) 	#Recovered = 5542 (+13)
Day 14 	#Susceptible = 3909 	#Infected = 524 (+188) 	#Recovered = 5567 (+25)
Day 15 	#Susceptible = 3699 	#Infected = 691 (+210) 	#Recovered = 5610 (+43)
Day 16 	#Susceptible = 3446 	#Infected = 901 (+253) 	#Recovered = 5653 (+43)
Day 17 	#Susceptible = 3152 	#Infected = 1118 (+294) 	#Recovered = 5730 (+77)
Day 18 	#Susceptible = 2893 	#Infected = 1296 (+259) 	#Recovered = 5811 (+81)
Day 19 	#Susceptible = 2637 	#Infected = 1466 (+256) 	#Recovered = 5897 (+86)
Day 20 	#Susceptible = 2404 	#Infected = 1602 (+233) 	#Recovered = 5994 (+97)
Day 21 	#Susceptible = 2168 	#Infected = 1714 (+236) 	#Recovered = 6118 (+124)
Day 22 	#Susceptible = 1954 	#Infected = 1807 (+214) 	#Recovered = 6239 (+121)
Day 23 	#Susceptible = 1789 	#Infected = 1829 (+165) 	#Recovered = 6382 (+143)
Day 24 	#Susceptible = 1636 	#Infected = 1843 (+153) 	#Recovered = 6521 (+139)
Day 25 	#Susceptible = 1485 	#Infected = 1857 (+151) 	#Recovered = 6658 (+137)
Day 26 	#Susceptible = 1362 	#Infected = 1834 (+123) 	#Recovered = 6804 (+146)
Day 27 	#Susceptible = 1264 	#Infected = 1791 (+98) 	#Recovered = 6945 (+141)
Day 28 	#Susceptible = 1171 	#Infected = 1756 (+93) 	#Recovered = 7073 (+128)
Day 29 	#Susceptible = 1077 	#Infected = 1721 (+94) 	#Recovered = 7202 (+129)
Day 30 	#Susceptible = 990 	#Infected = 1684 (+87) 	#Recovered = 7326 (+124)
Day 31 	#Susceptible = 924 	#Infected = 1622 (+66) 	#Recovered = 7454 (+128)
Day 32 	#Susceptible = 877 	#Infected = 1554 (+47) 	#Recovered = 7569 (+115)
Day 33 	#Susceptible = 837 	#Infected = 1496 (+40) 	#Recovered = 7667 (+98)
Day 34 	#Susceptible = 792 	#Infected = 1432 (+45) 	#Recovered = 7776 (+109)
Day 35 	#Susceptible = 755 	#Infected = 1368 (+37) 	#Recovered = 7877 (+101)
Day 36 	#Susceptible = 722 	#Infected = 1302 (+33) 	#Recovered = 7976 (+99)
Day 37 	#Susceptible = 693 	#Infected = 1246 (+29) 	#Recovered = 8061 (+85)
Day 38 	#Susceptible = 668 	#Infected = 1191 (+25) 	#Recovered = 8141 (+80)
Day 39 	#Susceptible = 644 	#Infected = 1130 (+24) 	#Recovered = 8226 (+85)
Day 40 	#Susceptible = 620 	#Infected = 1057 (+24) 	#Recovered = 8323 (+97)
Day 41 	#Susceptible = 605 	#Infected = 1001 (+15) 	#Recovered = 8394 (+71)
Day 42 	#Susceptible = 586 	#Infected = 944 (+19) 	#Recovered = 8470 (+76)
Day 43 	#Susceptible = 569 	#Infected = 905 (+17) 	#Recovered = 8526 (+56)
Day 44 	#Susceptible = 552 	#Infected = 844 (+17) 	#Recovered = 8604 (+78)
Day 45 	#Susceptible = 539 	#Infected = 792 (+13) 	#Recovered = 8669 (+65)
Day 46 	#Susceptible = 526 	#Infected = 751 (+13) 	#Recovered = 8723 (+54)
Day 47 	#Susceptible = 518 	#Infected = 708 (+8) 	#Recovered = 8774 (+51)
Day 48 	#Susceptible = 510 	#Infected = 657 (+8) 	#Recovered = 8833 (+59)
Day 49 	#Susceptible = 504 	#Infected = 613 (+6) 	#Recovered = 8883 (+50)
Day 50 	#Susceptible = 499 	#Infected = 566 (+5) 	#Recovered = 8935 (+52)
Day 51 	#Susceptible = 497 	#Infected = 520 (+2) 	#Recovered = 8983 (+48)
Day 52 	#Susceptible = 495 	#Infected = 481 (+2) 	#Recovered = 9024 (+41)
Day 53 	#Susceptible = 492 	#Infected = 454 (+3) 	#Recovered = 9054 (+30)
Day 54 	#Susceptible = 484 	#Infected = 439 (+8) 	#Recovered = 9077 (+23)
Day 55 	#Susceptible = 479 	#Infected = 409 (+5) 	#Recovered = 9112 (+35)
Day 56 	#Susceptible = 479 	#Infected = 381 (+0) 	#Recovered = 9140 (+28)
Day 57 	#Susceptible = 477 	#Infected = 363 (+2) 	#Recovered = 9160 (+20)
Day 58 	#Susceptible = 477 	#Infected = 341 (+0) 	#Recovered = 9182 (+22)
Day 59 	#Susceptible = 475 	#Infected = 313 (+2) 	#Recovered = 9212 (+30)
Day 60 	#Susceptible = 471 	#Infected = 289 (+4) 	#Recovered = 9240 (+28)
Day 61 	#Susceptible = 468 	#Infected = 264 (+3) 	#Recovered = 9268 (+28)
Day 62 	#Susceptible = 467 	#Infected = 248 (+1) 	#Recovered = 9285 (+17)
Day 63 	#Susceptible = 464 	#Infected = 234 (+3) 	#Recovered = 9302 (+17)
Day 64 	#Susceptible = 464 	#Infected = 221 (+0) 	#Recovered = 9315 (+13)
Day 65 	#Susceptible = 463 	#Infected = 204 (+1) 	#Recovered = 9333 (+18)
Day 66 	#Susceptible = 461 	#Infected = 189 (+2) 	#Recovered = 9350 (+17)
Day 67 	#Susceptible = 459 	#Infected = 181 (+2) 	#Recovered = 9360 (+10)
Day 68 	#Susceptible = 459 	#Infected = 166 (+0) 	#Recovered = 9375 (+15)
Day 69 	#Susceptible = 459 	#Infected = 151 (+0) 	#Recovered = 9390 (+15)
Day 70 	#Susceptible = 459 	#Infected = 143 (+0) 	#Recovered = 9398 (+8)
Day 71 	#Susceptible = 459 	#Infected = 128 (+0) 	#Recovered = 9413 (+15)
Day 72 	#Susceptible = 459 	#Infected = 119 (+0) 	#Recovered = 9422 (+9)
Day 73 	#Susceptible = 459 	#Infected = 103 (+0) 	#Recovered = 9438 (+16)
Day 74 	#Susceptible = 459 	#Infected = 90 (+0) 	#Recovered = 9451 (+13)
Day 75 	#Susceptible = 458 	#Infected = 85 (+1) 	#Recovered = 9457 (+6)
Day 76 	#Susceptible = 457 	#Infected = 82 (+1) 	#Recovered = 9461 (+4)
Day 77 	#Susceptible = 457 	#Infected = 73 (+0) 	#Recovered = 9470 (+9)
Day 78 	#Susceptible = 456 	#Infected = 66 (+1) 	#Recovered = 9478 (+8)
Day 79 	#Susceptible = 456 	#Infected = 60 (+0) 	#Recovered = 9484 (+6)
Day 80 	#Susceptible = 456 	#Infected = 52 (+0) 	#Recovered = 9492 (+8)
Day 81 	#Susceptible = 456 	#Infected = 50 (+0) 	#Recovered = 9494 (+2)
Day 82 	#Susceptible = 456 	#Infected = 44 (+0) 	#Recovered = 9500 (+6)
Day 83 	#Susceptible = 455 	#Infected = 42 (+1) 	#Recovered = 9503 (+3)
Day 84 	#Susceptible = 455 	#Infected = 39 (+0) 	#Recovered = 9506 (+3)
Day 85 	#Susceptible = 455 	#Infected = 36 (+0) 	#Recovered = 9509 (+3)
Day 86 	#Susceptible = 455 	#Infected = 35 (+0) 	#Recovered = 9510 (+1)
Day 87 	#Susceptible = 455 	#Infected = 34 (+0) 	#Recovered = 9511 (+1)
Day 88 	#Susceptible = 455 	#Infected = 31 (+0) 	#Recovered = 9514 (+3)
Day 89 	#Susceptible = 455 	#Infected = 29 (+0) 	#Recovered = 9516 (+2)
Day 90 	#Susceptible = 455 	#Infected = 27 (+0) 	#Recovered = 9518 (+2)
Day 91 	#Susceptible = 455 	#Infected = 24 (+0) 	#Recovered = 9521 (+3)
Day 92 	#Susceptible = 455 	#Infected = 22 (+0) 	#Recovered = 9523 (+2)
Day 93 	#Susceptible = 455 	#Infected = 21 (+0) 	#Recovered = 9524 (+1)
Day 94 	#Susceptible = 455 	#Infected = 18 (+0) 	#Recovered = 9527 (+3)
Day 95 	#Susceptible = 454 	#Infected = 17 (+1) 	#Recovered = 9529 (+2)
Day 96 	#Susceptible = 454 	#Infected = 16 (+0) 	#Recovered = 9530 (+1)
Day 97 	#Susceptible = 454 	#Infected = 16 (+0) 	#Recovered = 9530 (+0)
Day 98 	#Susceptible = 453 	#Infected = 16 (+1) 	#Recovered = 9531 (+1)
Day 99 	#Susceptible = 453 	#Infected = 14 (+0) 	#Recovered = 9533 (+2)
Day 100 	#Susceptible = 453 	#Infected = 13 (+0) 	#Recovered = 9534 (+1)
Day 101 	#Susceptible = 453 	#Infected = 11 (+0) 	#Recovered = 9536 (+2)
Day 102 	#Susceptible = 453 	#Infected = 11 (+0) 	#Recovered = 9536 (+0)
Day 103 	#Susceptible = 453 	#Infected = 10 (+0) 	#Recovered = 9537 (+1)
Day 104 	#Susceptible = 452 	#Infected = 8 (+1) 	#Recovered = 9540 (+3)
Day 105 	#Susceptible = 452 	#Infected = 8 (+0) 	#Recovered = 9540 (+0)
Day 106 	#Susceptible = 452 	#Infected = 7 (+0) 	#Recovered = 9541 (+1)
Day 107 	#Susceptible = 451 	#Infected = 7 (+1) 	#Recovered = 9542 (+1)
Day 108 	#Susceptible = 451 	#Infected = 5 (+0) 	#Recovered = 9544 (+2)
Day 109 	#Susceptible = 451 	#Infected = 5 (+0) 	#Recovered = 9544 (+0)
Day 110 	#Susceptible = 451 	#Infected = 5 (+0) 	#Recovered = 9544 (+0)
Day 111 	#Susceptible = 451 	#Infected = 4 (+0) 	#Recovered = 9545 (+1)
Day 112 	#Susceptible = 451 	#Infected = 4 (+0) 	#Recovered = 9545 (+0)
Day 113 	#Susceptible = 451 	#Infected = 3 (+0) 	#Recovered = 9546 (+1)
Day 114 	#Susceptible = 451 	#Infected = 2 (+0) 	#Recovered = 9547 (+1)
Day 115 	#Susceptible = 451 	#Infected = 2 (+0) 	#Recovered = 9547 (+0)
Day 116 	#Susceptible = 451 	#Infected = 2 (+0) 	#Recovered = 9547 (+0)
Day 117 	#Susceptible = 451 	#Infected = 2 (+0) 	#Recovered = 9547 (+0)
Day 118 	#Susceptible = 451 	#Infected = 2 (+0) 	#Recovered = 9547 (+0)
Day 119 	#Susceptible = 451 	#Infected = 2 (+0) 	#Recovered = 9547 (+0)
Day 120 	#Susceptible = 451 	#Infected = 1 (+0) 	#Recovered = 9548 (+1)
Day 121 	#Susceptible = 451 	#Infected = 1 (+0) 	#Recovered = 9548 (+0)
Day 122 	#Susceptible = 451 	#Infected = 1 (+0) 	#Recovered = 9548 (+0)
Day 123 	#Susceptible = 451 	#Infected = 1 (+0) 	#Recovered = 9548 (+0)
Day 124 	#Susceptible = 451 	#Infected = 1 (+0) 	#Recovered = 9548 (+0)
Day 125 	#Susceptible = 451 	#Infected = 1 (+0) 	#Recovered = 9548 (+0)
Day 126 	#Susceptible = 451 	#Infected = 1 (+0) 	#Recovered = 9548 (+0)
Day 127 	#Susceptible = 451 	#Infected = 1 (+0) 	#Recovered = 9548 (+0)
Day 128 	#Susceptible = 451 	#Infected = 1 (+0) 	#Recovered = 9548 (+0)
Day 129 	#Susceptible = 451 	#Infected = 1 (+0) 	#Recovered = 9548 (+0)
Day 130 	#Susceptible = 451 	#Infected = 1 (+0) 	#Recovered = 9548 (+0)
Day 131 	#Susceptible = 451 	#Infected = 1 (+0) 	#Recovered = 9548 (+0)
Day 132 	#Susceptible = 451 	#Infected = 1 (+0) 	#Recovered = 9548 (+0)
Day 133 	#Susceptible = 451 	#Infected = 1 (+0) 	#Recovered = 9548 (+0)
Day 134 	#Susceptible = 451 	#Infected = 1 (+0) 	#Recovered = 9548 (+0)
Day 135 	#Susceptible = 451 	#Infected = 1 (+0) 	#Recovered = 9548 (+0)
Day 136 	#Susceptible = 451 	#Infected = 1 (+0) 	#Recovered = 9548 (+0)
Day 137 	#Susceptible = 451 	#Infected = 0 (+0) 	#Recovered = 9549 (+1)


		----------------------- K = 10 ---------------


Day 0 	#Susceptible = 4495 	#Infected = 5 (+0) 	#Recovered = 5500 (+0)
Day 1 	#Susceptible = 4491 	#Infected = 9 (+4) 	#Recovered = 5500 (+0)
Day 2 	#Susceptible = 4486 	#Infected = 12 (+5) 	#Recovered = 5502 (+2)
Day 3 	#Susceptible = 4481 	#Infected = 16 (+5) 	#Recovered = 5503 (+1)
